,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
bonds,0.1000026911125332,0.10001585990286957,21.627265507113936,0.10001172156465093,37.09653764842608,0.10000211230138616,1.304176140264472,0.10000237087264915,14.371978741309274,0.10000720710383854
0022627,74.09953500291765,0.10000204601245226,0.1000017580984102,0.10000010725600546,0.10000000001232655,0.10000018133221465,0.10000000001159771,0.10000003543701454,0.10000002058618736,0.10046084832973495
ubiquitinprotein,0.10000033038959738,0.10001181736818364,74.09996184188446,0.10000333976371549,0.10000803023066596,0.10001242882570595,0.10000103144543696,0.1000008986519749,0.10000019504537852,0.10000008638326074
structure,2.2095580657854677,26.50617611211293,0.10001710508507612,1.342088054232185,0.10000541976171473,15.859906829893623,0.10000474613688676,28.58222918922876,0.10000851381581036,0.1000059639115296
autophagy,0.10000012729388671,11.566299123043152,0.10001083096360637,0.10006323222947248,0.1000127295851241,0.10002040653709611,0.10000494039101226,61.145409215940724,0.10000152012145185,1.588177873859805
0000324,0.10001089874590166,1.2145763147695408,0.1000101225020429,0.10000148661260642,37.685451114078326,0.1000011272576306,0.10031206350353815,35.3996348142528,0.10000161964201616,0.1000004386112302
along,6.704775227559514,10.541981811700307,0.10002978393505127,11.638507061956107,2.4528582413247944,15.637333224966243,5.49956210557806,9.907167214054953,6.965770180944921,5.552015147925164
projection,0.10133703782484266,74.09862449591128,0.1000026282801755,0.10000049664085177,0.1000070027119986,0.10000467649451497,0.10000023914073258,0.10001891738245174,0.10000366282359255,0.10000084277588787
network,0.10000633254009393,7.81352639065555,5.134615890878909,0.10001657608379166,12.818602641644624,9.820095533395346,0.10000267337620444,38.91313036932925,0.10000006460855862,0.10000352745476948
purified,0.10001070657177775,0.10000336084754904,0.10002093111284485,0.10000043897198303,0.10001205478269118,0.10000059874090673,71.8569273266836,1.3430123871786468,0.10000413148852103,0.10000806359580092
subtelomeric,0.10000032765512253,0.10000056796733413,0.10000131883697667,0.10009463374900916,42.98661387205474,0.10003273154512034,0.2760086557712702,0.10001041007292362,28.987980523631737,1.149256958672871
0006366,0.10000011946062935,0.10000148788902691,0.1000011682970999,73.09999098865812,0.10000062340800608,0.10000465837181492,0.10000039887983472,0.1000000811554987,0.100000317179971,0.10000015669356523
part,7.6003840982780275,4.191005803744174,6.791507804868076,3.3750192841098587,0.1361554534517056,15.63716002620106,16.45285721731485,7.443406172227494,0.10000739750680568,12.272496742247545
telomeric,0.10031062872387553,0.10001574084465482,0.10001029150378471,0.10001624657048817,0.10000175709452368,58.02272325740213,0.10000085769169467,0.10000085553442489,0.10000679798693965,15.176913566626142
snoRNA,0.1000002452420608,0.10000076089049754,0.10003218300888451,0.1000082002593134,0.10000022969755432,1.2899291676113658,0.100000048018237,0.10000025735601809,0.10000689112041092,71.91002201678212
0005975,0.10001259847013601,17.247776332240516,2.480365282125933,3.330928223930015,40.42940130124983,0.10000387529364826,9.278773894398334,0.10000421906623681,0.8327332466466365,0.10000102654059122
overexpression,1.1276863803222799,4.071141232187362,0.10005956328350765,0.10006142865395003,53.255023104947426,0.10002244240890676,3.850158587333055,9.148218715979528,0.9302818061321925,1.3173467386899147
Cterminal,12.510009298752676,17.626397429305804,22.179953255360843,6.092580526647563,10.133179280632703,0.10001178720014813,0.15393179693345999,5.0038921269065755,0.1000152863150538,0.1000292118983157
pore,0.10000328209211058,0.10000783395319864,64.48500283415677,0.10001796599969232,2.6104990773467347,1.8189814130839448,3.484409711712062,0.10107220312378129,0.10000174350829989,0.10000393498770774
expressed,7.225767049145479,2.352708220052746,4.1780376031868895,2.2818844364924384,25.24524198087631,0.10003249553408333,16.220903372729097,2.4414209129349436,12.853999358648249,0.10000457034505571
0005768,0.10000084937407114,0.10000575361452546,0.10000880546682409,0.10000032382949818,0.10000409560337235,0.10000324485729639,0.10000813057010384,72.09996793058036,0.10000073442118364,0.10000013167033768
pseudouridine,0.10000033841877706,0.1000000000265258,0.10000000002894012,0.1000000000310311,0.10000070133525482,0.10000867925257494,0.10000282755585656,0.10000000002478084,53.91233622924367,18.287651224071094
Nterminal,0.7911351542144088,5.567803722062375,21.698865849447152,0.7590633952966033,5.022564681514948,5.418244397125606,7.321852155846411,2.701647750830768,23.61880144931389,0.10002144429511206
motif,6.202695900943972,11.637906184412437,24.30083557396007,14.834530908099305,8.171522575979605,2.4646128996197483,4.933499250854037,0.25431901504334997,0.10000523594221244,0.10007245509268929
cation,0.10000279528081414,6.113236368284148,0.10003038595354592,0.10000076457131457,0.10008042576344554,0.1000000002062799,7.987007764607806,58.1987857924154,0.10085525847477345,0.10000044439689833
3end,0.10002124513602127,0.1000004322494694,22.78554536618872,2.6029295392025817,0.10000094846320469,3.3590089214279897,0.1000208767827096,0.1000006904137416,2.0576295256589536,41.694842454443894
nucleosome,0.10000070978702498,0.1000079958267858,0.10000315906817418,3.114450656703582,0.10000156206023816,66.70252567733566,0.1000000000228475,0.10000000002302492,0.1000035659833136,1.4830066731739235
ortholog,0.5254444265792735,6.236961838312589,4.4442308213703905,0.10001804028446418,12.194846040324009,9.42127974862287,24.72525643831863,6.3996278944870575,3.4381522705621377,4.514182481083473
0032040,0.10000774821053875,0.1000000794085013,0.10000018305325704,0.1000003731842024,0.10000000836079304,0.1000015032473025,0.10000006510962976,0.10000000437185208,0.1000001021024525,71.09998993294667
mutations,10.246154102742434,12.739924436491846,0.10002792667928959,7.103699855461571,6.3173779991827725,3.186283055661581,18.431908409843295,2.927380186187159,10.847229483569604,0.10001454412725996
sulfate,0.10000024378195958,0.10000427079453744,0.10000152879689861,0.10000015304618473,0.10000334924238767,0.1000000000756448,0.10002116549444004,49.47596395338427,20.72400533528389,0.10000000008062593
recognition,0.10003022612750824,0.10001144215531838,46.13516576028671,1.4990206424712589,0.10000518083405117,11.62459018911159,8.922060131178142,0.1000057447161833,2.3190845102744384,0.10002617280579844
0008033,0.10000187506459873,0.1000007320832346,0.10000567912306813,0.10001087802759553,0.10000073335865327,0.10001365431435531,0.10000395420481711,0.10000270791230721,70.09993488978985,0.10002489610599999
0032259,0.1000061062694753,0.10001328064545391,0.10000174945035704,0.10001303861988951,0.10001943129916835,0.10001411619675878,0.10000882147904577,0.10000480178075791,34.795121792911274,35.40479686132373
0003700,0.10000007372947174,0.10000149864280435,0.10000116760634824,70.09999451196269,0.1000004311503555,0.10000126605958563,0.10000012246551115,0.10000033513766994,0.10000023736917825,0.10000035587045546
control,3.767510584281982,12.84677262390736,6.5744533298588905,13.357538846334373,14.595942491433965,0.9566382994771556,0.8474554609438395,5.139959798142661,12.813702055328992,0.10002651023487376
generate,0.10000881115362761,0.10000239124666031,2.638454920291335,0.10000142363383709,0.10001068145426707,0.1000068250694702,0.10000385384861056,0.1000116225840674,0.11097165458892423,67.55052781610941
0007067,0.10000108179503847,9.660296586052915,0.10000574460799616,0.10000374493693588,0.10000117094399087,60.53968431767043,0.10000008415396845,0.10000146817126605,0.10000040226709629,0.10000539938829629
potential,0.10003751895554658,30.319076782267842,1.4435396286507245,0.10003319588999329,21.469869763019126,5.628333284573109,0.10003525889168945,9.223198724228286,0.10001194585994673,1.5158638976096535
containing,0.11293801485920563,8.776372080908933,8.318619838549674,14.378656314271309,12.054666975097081,7.927748249408123,8.827761674736873,1.1547490147196626,0.10000491784551312,8.348482919553174
high,1.6926741510934038,6.057489944242153,0.10001546167251645,0.10003900529850128,23.313995333582344,3.477492996848631,3.7780795620544527,30.686233785019482,0.6939106680745016,0.10006909205598025
nontagged,0.10000136605180802,0.10000374571790659,0.10000329557821015,0.10000045847631203,0.10001987270020735,0.10000062281864688,69.09995750383109,0.10001048521286755,0.10000264950032248,0.1000000000976134
inheritance,0.15746980960089302,37.124809668022955,0.10002147818921442,0.10002484671844378,1.2322041232591197,5.258587368140848,9.7802193346698,15.968554904095235,0.10000218822794753,0.17810627903509113
0003887,0.1000000000354818,0.1000202220783544,0.10000804978628071,17.078228217948816,0.10000004208538381,0.10001246316679786,0.10000045432939496,0.10000000002379371,46.420093633343086,5.801636917180991
0003743,69.09999056616287,0.10000065109383403,0.10000100959172244,0.10000045067752682,0.10000011816794724,0.10000183928725274,0.10000155048315541,0.10000020353278803,0.1000020881222433,0.10000152287485772
P,0.1000051852346546,0.10000225047313303,0.1000376602257708,0.10003155594300905,0.10002553424191665,0.10003808682394509,1.2952055676430432,0.10000301387204917,66.90462344920104,0.10002769629906236
polyprotein,0.10000000004121325,0.10000000002959063,27.099798960900394,0.1000005750562525,0.10000000002914819,0.10000000004797183,0.10000000002743328,0.1000000000276369,0.1001658830212219,41.1000345807773
permease,0.10000069146903816,0.10000001094323084,0.10000244276340187,0.10000937432090065,0.10000291484472443,0.10000000003265343,0.10000024433242727,68.09998252235067,0.10000107739482098,0.10000072153879772
salvage,0.10000041563665453,0.10000827651471403,0.10000554571854753,0.1000002966880016,0.10000379408110321,0.10000000004430405,0.1000012669733573,0.10000095731703773,68.09997736816173,0.10000207885421047
0008652,0.10000003492117551,0.1000013654404595,0.1000008117455751,0.10000171809265702,0.10000096049677465,0.10000039046937341,0.10000863197775778,0.1000005682467925,68.09998240372056,0.10000311487942129
spliceosome,0.10000075084822581,0.10000078161738919,0.1000020959292395,0.10000318031392555,0.10000026756620656,68.09999016282251,0.10000000001086967,0.10000000001094715,0.10000034908937411,0.10000241178609932
exhibits,15.632800555173322,0.10007429679134558,1.7505038242970474,0.10003616122217883,33.144921848077345,0.1000338181541988,3.4490432773161936,2.7218055958588723,5.21626783410285,5.784512788947594
cohesion,0.10000009635398378,0.10001310551152051,0.10000631550264227,0.10000949093399099,0.10000038368424159,67.02268179742597,0.10000003116216943,0.1000003388778384,0.10000029284160158,0.17728814769617318
retroviral,0.1000000000411429,0.10000000002954018,27.09980041019673,0.10000058957684464,0.10000000002909847,0.10000000004788998,0.10000000002738657,0.10000000002758982,0.10016645778507491,40.100032542196736
sulfur,0.10000025300309812,0.10000650153922092,0.10000954925225954,16.74602756405075,0.10000507948568953,0.10000160360431333,19.89620076380535,5.000144824814989,25.75760068454515,0.10000317587078242
highthroughput,0.10000114066702957,0.10000330585058176,0.10000503117092144,0.10002193079021333,2.1016130696026263,0.10000065763385517,65.09834448768352,0.10000697253233337,0.10000185442792685,0.1000015496186815
0009277,0.1000017927511829,0.10000479921251451,0.10000785005838694,0.10000034043437808,67.09997728536193,0.10000152048338368,0.10000389034752429,0.10000194919860743,0.10000017416649072,0.10000039797534478
0008168,0.1000062692301216,0.10001430524251578,0.10000183436670977,0.10001421569782926,0.10001920983896863,0.10001004678898875,0.10000832395195856,0.10000496375195649,34.28400779211899,32.91591303898796
0000462,0.21991600667776573,0.10000127303951396,0.10000118852201968,0.10000056906774424,0.10000009182623916,0.10000164422487816,0.1000000303788454,0.10000002926762613,0.10000102665801328,65.98007814032931
0042273,58.53587774731397,0.10000422474228739,7.663957369870196,0.10000102833028832,0.10000037354380782,0.10001400868838804,0.10000007285441863,0.10000241801893946,0.10000841676940068,0.10013433984026725
factors,8.890856266758222,16.456780039221826,0.5646712937869898,17.213028546006203,4.534747964079723,0.10001737286741928,6.560661554335938,9.836482150220474,0.10000924048468193,2.742745572189523
ubiquinone,0.10000003091423712,0.10000008511013442,0.10000191014634809,0.10000033583453934,0.10000059487764386,0.10000082574641296,66.09801123907081,0.1000001140155005,0.10198375822311707,0.10000110605130247
thiamine,0.10000006964757306,0.10001246608024199,0.1000012174732726,0.1000267867010982,57.137475980162996,0.10000000012895974,1.1137581382587274,0.10002006764810022,8.048705273728158,0.10000000013730945
condensed,0.10000018885949916,0.10000757502307914,0.10000421658178052,0.10000171094597385,0.10000006334373945,66.09998602492908,0.10000005921298324,0.10000007426130493,0.10000000001038432,0.1000000868259268
first,0.10011118470777616,0.10001335163387493,0.1000070090885936,0.10000642503134216,12.89809950825122,16.150495024991482,3.60236221798172,0.10001092086322912,32.74888942294567,0.10000493445881523
kDa,8.332287443213172,3.5534295742648734,7.363052333708678,0.10003496998922336,6.485178963725302,11.103644621473888,19.40467210437084,1.0777635648305888,0.10154661391477758,8.478389810451516
active,0.10000515366818975,3.0331127257766237,12.258699831021474,3.575961705036426,2.938223903576343,0.10001709493734696,12.957241836143954,15.607738348268944,13.811435522817627,1.617563878702656
acyl,0.10000099354201405,0.1000087813603694,0.10000430887827114,0.10000980289847397,17.38104025266668,0.1000169779114545,22.39493842067152,0.10000568380364282,25.17210989624981,0.45186488198869956
predicted,0.10001586536930031,0.10000712094037889,1.563750020197237,0.10001716700584441,55.371629546898674,0.10000928186984946,2.497906117526178,3.8368344054078234,0.10003735380190358,2.2297931209356103
mechanism,0.10000563427677558,1.7629870650957848,61.40255863443157,0.10000452506649224,0.1000052010465014,1.8417725443266724,0.10002774870798826,0.39263065539177555,0.1000030822231027,0.10000490940375513
oxygen,0.1000007346663329,0.100008591301337,0.10002035097408403,2.147335730854976,3.1160737351532863,0.1000011349222192,55.8511922000606,4.285353901309848,0.1000131100753472,0.10000051064922352
studies,0.10000115266476532,0.10000335482404885,0.1000115256058221,0.10000239135214863,0.10001252330154634,0.10000066138548114,65.09995464037418,0.1000118912536,0.10000185911865003,0.10000000010431143
deacetylase,0.10000034918696253,0.10001211489329309,0.10001819237265912,0.10016597839529295,11.634866508188038,0.10001902845916517,0.13735067793396538,0.10000222647113517,0.10001343068936301,53.52755149336002
0000139,0.10000024003870785,0.10000219253800376,0.10000187665625225,0.10000094201663978,6.499389565456744,0.10000140779525737,0.10000027697273471,58.70060334772619,0.10000003736567983,0.1000001134211426
starvation,0.10002026476197726,30.068902474749883,4.341676951195436,11.366131201878687,12.192663315319384,0.1000140647679727,0.10001553889951949,6.530541054012735,0.10003007765072718,0.10000505671711456
authentic,0.10000117078236172,0.10000351422906598,0.10000343104504592,0.1000004945151772,0.10001905415602125,0.10000067177602187,64.09996229644045,0.10000761223493379,0.10000175471047151,0.10000000009642405
homology,1.1180545429534194,8.380318661124118,3.9600359854717966,1.5571251895152054,25.946847024076774,7.475755268341398,1.9398884901935984,5.262688734187787,0.10000934370930771,9.259276760374082
0016757,0.10000611049522672,0.100008693328338,0.1000058945259262,0.10000008271418843,48.24916595626316,0.1000013714114965,0.10000160216264185,0.10000153156416854,15.95080619913632,0.1000025583814369
calcium,0.10000141685642713,7.583719656657384,0.10002157008100294,0.1000421825775902,7.478454054789856,0.10000575803198622,0.10000355393102277,49.23774954235589,0.10000226453216102,0.10000000015490264
aldehyde,0.10000000005061437,0.10000039217322217,13.89513385566608,0.10000077760297581,0.1000045357818882,0.10000000005893636,49.68264969889954,0.10000108539233594,0.7222095867887706,0.10000006757065755
repressed,0.10000256867853702,0.10001183933696535,6.183936121863794,5.726671470181866,20.749576797125194,0.10004327020537597,10.12388272636804,10.334212664323687,11.481648887884779,0.1000136539856931
patch,64.09993167657369,0.10003467756468716,0.10000399947273932,0.10000039418986038,0.1000056033611682,0.10000440038073918,0.10000222203438822,0.10001527570107159,0.10000042527590243,0.10000132542817723
0005694,0.10000063357253024,0.10000683773352427,0.1000033582942705,0.10000695351564813,0.10000037880745812,64.09997252325066,0.10000006691932667,0.10000001405573646,0.10000117591471033,0.1000080579280407
0006811,0.10000015288536754,0.10000048419692975,9.863257643668602,0.10000015713857567,0.10000541859845102,0.10000183601671638,0.10423060372113403,54.33250366151244,0.10000004219034488,0.1000000000542871
distribution,0.10002509907130896,7.303527603054638,34.65984387087522,0.10002734562785588,0.10002020736877014,10.238847803873844,3.811239623428502,8.486428254361885,0.10000708732472093,0.10003310496853154
Celegans,3.188242936139791,0.10001757155132525,16.739810031785876,0.10000391190056872,12.307136029731431,1.7006052181815063,8.329097349962845,2.2099832010831535,0.11440402255237267,19.21069972706624
Essential,0.10001991734087577,5.361354076445119,8.366145779660508,0.10000469367953692,1.0644690105084604,13.183601259201097,7.834999645423701,4.714262841064334,0.10000139617063566,23.175141380461646
longchain,0.10000008735075679,0.10000067436718345,0.10000365815850933,0.10000004184223936,0.10001269500310304,0.10000034816019998,63.099966539570694,0.10000500772953028,0.10001085774158038,0.10000009006319062
have,5.171978131785437,3.046996615592745,7.2772098610243585,4.387311910996976,16.642707419175046,11.124061092813124,9.190354544552893,6.9269470908583655,0.13240165788672265,0.1000316752595947
release,24.421856110745708,0.10000505689712405,2.071328320985651,0.22681710112413753,0.10000750246659351,10.555632747644758,0.1000099042657091,2.688421798276264,23.635904075074684,0.10001738248636763
insertion,0.10000121567934733,0.1000286275447691,16.99120202899974,1.1592834891215877,0.10001201186731602,1.2946772612517128,42.50850465403724,1.5462894905832143,0.10000076819319766,0.10000045268473444
telomerase,0.10000010277405395,0.10001434989916708,0.1000079095614278,0.1000069500724509,0.10000114236169803,43.9463994824308,2.370932979166979,0.10000004102796467,16.98262926649194,0.10000777619155005
aging,0.10003562826156052,17.936471199153647,6.955004916157399,0.20457768653427943,0.10001896002426995,0.10000800658582028,27.24338074459476,0.1090758719050301,0.10001669152594785,11.151410295209374
cytokinesis,0.10002084796054854,63.099917916283694,0.1000003774814296,0.10000762265374208,0.10001326052881733,0.10001046882846615,0.1000209444643976,0.10000128165623812,0.10000018278088352,0.10000709734582308
0042802,0.10001707708058521,19.6253212603689,9.608883986851549,0.10993451626023669,1.8044717498383234,13.377608468937165,0.10001802337581084,6.278352063198586,11.08847613172368,0.9069167223122684
glutamate,0.10000099491199577,0.10000744495601564,1.8946064091457515,0.10001969779922838,0.10000054011678852,0.10000043374897442,33.345601690306125,0.10000668221682475,27.059756106635184,0.10000000013903236
translocase,0.10000000008836003,0.10004196183578971,0.10002333980490732,10.126094842711593,0.1000058283755158,0.10002591898981587,45.25790923069083,6.915882581882702,0.1000162764908442,0.10000001909128063
plays,1.1380063786084806,22.301735804865274,26.711086831898303,2.5233840909806307,1.7584590342590838,4.101392016024588,0.10003903431409525,2.0324476889571224,1.2590338756803887,1.074415244352863
0005934,0.1000081852172291,61.09994432576495,0.10000535774842909,0.10000096834796135,0.10002101754044666,0.10000538449480709,0.10000164964683647,0.10000931026385536,0.10000177900907749,0.10000202195052425
envelope,0.100004039028324,1.9046720157341588,2.9695789929578593,1.4285382217886133,13.81978172689197,14.275705741889478,26.00728294974001,0.10000995847448808,1.2943800871833115,0.10004626626163969
Rab,0.1000003388822021,0.10000973495587356,0.100000534890048,0.10000047476564206,0.10000183087285384,0.10000898990705517,0.10000004740048629,61.09997595486021,0.10000024876350698,0.10000184469193993
0006397,0.10000391122532287,0.1000011806358794,4.921030716346189,0.10000915983514382,0.10000294272843253,56.27891619876755,0.10000589349345362,0.1000019065177982,0.1000091657403528,0.10001892469178113
C,0.10000993894576894,20.117647086225748,15.976829534791829,0.10002571819797026,7.012027467474394,11.24232257373545,3.5654122312336236,0.10002138163809887,0.10000404762110147,3.6857000200927015
polarity,0.10001515221016477,42.69024685021522,0.10000486386867741,0.1000026497179805,0.10000919218477258,0.10000185192565353,0.10000197049628373,17.285554635874345,0.10000000004722584,1.324162833436694
granule,17.48808849850805,2.811428165292329,37.13957316770032,0.10000269370792468,0.10000224674913544,0.10002187986072082,0.10000034470571406,2.9608810932872234,0.10000155638092853,0.10000035378116257
0017111,0.10000598093879602,0.10000494722457759,60.09994185884244,0.10000182620222903,0.1000019418341757,0.10000851578625725,0.10000837995271167,0.10002084709011956,0.10000076181663405,0.10000494029624163
nucleosidetriphosphatase,0.1000059809388105,0.10000494722458876,60.09994185876614,0.10000182620223227,0.10000194183417921,0.10000851578628112,0.10000838002884384,0.1000208470902393,0.10000076181663528,0.10000494029625277
0043547,12.699882906779532,0.10006069784148384,0.10000695662051563,0.10000303563631335,0.1000019486831961,0.1000096156673873,0.10000000004659279,47.50003249223562,0.1000009318166,0.10000141464648235
4,0.5778659920350085,1.7153926136844475,26.453300278444292,6.806287893205993,0.10000660545408033,0.10001307188757387,14.984067668668574,1.2002653538814287,7.091694663858193,1.9711058588284647
pseudohyphal,0.10000333361975919,32.845565992938006,0.10002644414210637,20.309842039665142,0.10001174657636233,0.10001687818436329,2.3157631364679108,4.928757983110706,0.10000798505429923,0.10000446020407555
exit,0.1000170707517101,30.47333645521445,0.10000707305381618,0.10000962956373549,3.0659060545590204,22.84410636591859,0.10000530326501247,3.3774522203840327,0.1000008154980971,0.739159011758872
0006413,60.099984207214185,0.1000003973158743,0.10000321828140585,0.10000053811727791,0.10000075037649855,0.10000340310404426,0.1000029116247212,0.10000016396140814,0.10000317704119058,0.10000123295639458
18S,0.100008937237143,0.10000102022371402,0.10000118312233927,0.10000025579711232,0.10000025489136533,0.1000005280600374,0.10000000605225473,0.10000001365629865,0.10000155031565865,59.099986250638516
chitin,0.10000070971168622,17.831201559835844,0.10000193566552133,0.10001359665050519,40.466180564815986,0.10000284822788708,0.10000790592145052,1.0025900702437955,0.10000080882729456,0.10000000007979505
aerobic,0.10000315412074977,0.10001084972934725,0.10000358596987856,0.1000350189461087,10.271475009447432,0.10000220820505762,48.928448156536476,0.10000194538541154,0.10000927494202948,0.10001079669182579
0005215,0.10000000486918785,0.100000117880156,0.10000015069781215,0.10000003103326735,0.10000343027614315,0.10000000003247803,0.10000558151312622,59.09999038038695,0.10000030326798484,0.100000000034597
regions,0.10000557753255873,0.10005160684309962,0.10002999573323768,3.7147973501720255,31.005747625260376,0.10002971807568636,11.434810588958724,2.281965958112341,11.062552319306754,0.1000092599524275
nuclease,0.1000015683432722,0.10002248954703201,0.17313741442293962,0.10000669477037236,0.10000152046047882,0.10001346657152509,0.10000317913624765,0.10000052746831614,55.814272972443845,3.312540166813886
box,0.10001650716119301,0.7481289697159664,0.10001484777889541,2.2287247639129903,0.10001343128844935,5.349403747115991,0.10000280886803203,0.10000016157264834,2.01949594750158,49.154198815049206
0016829,0.10000027048195338,0.1000076265844467,0.1000055509920039,0.1000063121233973,0.10001013925674349,0.10000239385503588,17.54543815064056,0.10000130428399553,40.65452701026595,0.10000124149674336
promotes,4.028673956058875,15.848578708736552,3.1526480058399065,1.849286263118833,2.983001210152346,23.201045944008882,5.320816845419572,2.4159254955375316,0.10000933025577473,0.10001424082134239
lysine,0.10000035294482718,0.10000152402285307,0.10000021101657369,0.10000156885340146,0.1000039651028361,0.10000033537617044,0.10010898529659151,5.355968096881253,2.794615101713602,50.149299858765055
succinate,0.10000021137210217,0.10000000001705694,0.1000027386306226,0.10000067780851606,0.1000011055937509,0.1000011174854631,58.099990818322894,0.10000215776254306,0.10000117296956103,0.10000000002944212
separate,2.0831143798199085,0.10000808581995621,0.1000126753500366,0.10000092846582471,0.10003052620665252,0.10000746270146117,1.653779216957047,0.10001945575390223,0.10000446455550667,54.56302280434222
0006888,0.10000104806368418,0.10000471046026722,0.10000045808613485,0.10000030934925375,0.100013085637945,0.10000431678312593,0.1000004035947261,58.09997389841597,0.10000007543138406,0.1000016941665496
0051082,0.10000752930444433,0.10000299757593854,44.79506300597919,0.10000305214872249,3.681260853638868,1.3357540190288406,8.587884182799959,0.10000486445502972,0.10000086490615004,0.10001863013923772
causes,14.48814859955534,4.353201630162522,4.814618614598927,0.1000084190057886,11.349717122932502,3.0261705595084982,4.7573805302522265,6.327942939874328,5.260954584402324,4.521856999654859
nucleotidyltransferase,0.100008155603141,0.10000918870825827,0.10000465111535423,19.67609205505809,0.10000184948483766,0.5685102731148008,0.10000210998238243,0.1000000344662349,38.01324818998493,0.14212349246157857
including,0.10000366295953105,9.632283203374769,25.822112698859893,0.10003844582476161,7.399089502726924,9.447813868588536,3.5475050334495033,0.11215154886513352,2.738989468025451,0.10001256727689452
Spombe,4.546895660001252,1.5843336813413145,15.556736829225573,0.1000037740715785,14.805346614057731,1.569870321181749,4.922655741219993,7.2152009004277335,0.10001057975842566,8.598945898665765
transposition,0.10000055546119055,7.464918860042877,0.17992952212293822,0.10000589784163647,0.1000058651545577,0.10001104316217256,0.10000464585412838,0.10000085440422668,47.650516508077736,3.1046062478543712
0030435,0.10001278798995031,0.10004157603016538,0.10002620088668554,5.483496943978455,45.21080564303424,7.605597643860729,0.10001096607809594,0.10000204422096025,0.10000226633103679,0.10000392755400865
prospore,0.10000333590296613,17.487416577160168,0.10000298374428386,0.10000547363405829,38.5390597730621,0.1000255292659836,0.10000133212977515,1.2734749097099194,0.1000003254168409,0.1000097599495266
relative,0.10000856589861758,3.048452088479504,31.539457904809,0.10003535137408637,0.10005064352408186,6.8055207770064055,2.0477386745070465,14.058714662013479,0.10000590675105298,0.10001542558796814
nucleoplasm,0.10001036906814348,0.10000569887320773,3.2338652775644436,0.10002289075356857,0.10000007431315325,26.463349209025754,0.10000010038767093,0.10000756297573646,0.10000375671756746,27.6027350603005
members,0.10000702795019685,0.10001297738883892,0.48267522276814456,0.1000193327993801,31.715485875134735,2.6955294046995815,2.500505756502706,14.013956825080605,1.7056973187687687,4.5861102588603435
channel,0.10020869248425955,0.10001224983935025,0.10000483677644988,0.10002752249172063,0.10000468476223817,1.1834055525421225,19.538301260374766,36.578033634780915,0.10000092190756317,0.10000064398468822
hydrogen,0.10000731334219663,0.10002053294907182,3.3764832798607576,0.1000001318184547,0.10001004482593054,0.10000336884154155,33.79899538234478,20.124440496011545,0.10003142256484468,0.1000080274064584
0006357,0.10000096784125265,0.10000611837726693,0.10000293896616377,57.09997163512729,0.1000003916871947,0.10000932744901346,0.10000134577375432,0.10000135360420762,0.1000010360739506,0.10000488509044882
intron,2.1688819264752732,0.1512778146792745,0.10000065962637242,0.10000122602949087,6.590299812778965,36.39813982225422,1.8010326390742948,0.10000248108952506,10.490360784100698,0.10000283385751664
E,0.10008548401728293,0.10000897517964538,18.07245447503907,0.10000118303094209,0.8320025392085084,2.089543348109037,33.92224064325908,0.10001314603841617,2.5836167244360646,0.1000334816346028
carbon,0.10000000015621224,2.714889139684159,0.10000694236490762,19.41889912228598,18.806453376662514,0.1000077693620795,13.530027351477536,1.735940479296672,1.3937752276689275,0.10000059099875519
G1S,0.10000061180715067,38.534622846208826,0.10039967245593795,15.643485514235527,0.10000066520435226,0.10002780501020261,0.10000019129855432,0.1000012999806999,2.1214519943575145,0.10000939941454712
aminoacyltRNA,8.144817590046488,0.10000535631568175,0.10001307423664438,0.10000021942426104,0.10000134598500517,0.10000173680476984,0.10000965446497118,0.10000000004684031,48.05514479392464,0.10000622873317788
NADH,0.10000024791362248,0.10000784350996957,0.10000980530019268,0.10000134795076566,0.1000178780849195,0.10000021951301609,52.62190808647662,1.3102031394718856,2.3678514316384502,0.1000000001146983
redundant,1.6620327836089326,32.55353339097492,0.1000187979216468,0.10002822839893077,12.365301156377159,5.3940123214700675,1.737596853601725,2.8874562938401067,0.1000091124672081,0.10001106129455921
superfamily,0.10000851852397077,1.6423332688242196,14.860787450380032,0.1000136515958794,2.135072583436267,0.1000033411494747,0.10000554892996755,33.38244218079656,0.10001984225123815,4.479313614073332
vesicles,0.10000040953896518,0.10000393968685836,0.10000727369506539,0.10000226557938403,0.10001845166784319,0.10000071898408248,0.10000070171862487,56.09996524731147,0.10000071200664096,0.1000002797986124
normal,5.154368788652855,0.6652271469229674,9.701122396442258,0.1000124550875724,17.824012742910945,1.8460182073362812,16.34114821517116,2.397024044549949,0.10734799479740013,2.8637180080737985
0016779,0.10000854700924522,0.10000927634533711,0.10000487433024223,19.830249927893032,0.10000201609011773,0.49727901250893203,0.10000169892347191,0.10000003760371591,34.92203349592158,0.15041111335383592
sphingolipid,0.10000297402291712,0.10001229206979423,0.10000049942633271,0.100001139594556,55.09996278742085,0.10000000005005066,0.10000598517128853,0.10001059894416685,0.10000372323331513,0.10000000005327804
acetylation,0.10000147785728015,0.10001346637958661,0.10000644156425924,0.10002368430890889,0.10001679762266309,9.330959748896102,0.10001116853724781,0.100002579371867,0.10001416138356373,45.868950474053705
